year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2015,Argenton 132_11kV,9-Mar-15,MW,12.14416,11.16801,10.2041,10.8154,11.37474,10.22267,9.68371,9.32413,9.14566,8.63261,8.35458,8.31918,8.26486,8.25982,8.21358,8.24515,8.22225,8.24277,8.45867,8.87402,9.21513,9.25417,9.51899,10.14915,11.47899,11.9709,12.56172,13.55649,14.08582,14.88642,15.39286,15.70232,15.67016,15.87031,16.03035,16.44118,16.55996,16.76416,16.97199,16.7352,17.19727,17.50687,17.62599,17.51261,17.29926,17.64455,18.04496,18.33177,18.45276,18.7883,18.86706,19.31871,20.05277,20.07774,20.09294,20.24651,20.72757,21.05276,20.92539,20.92691,20.72411,20.63019,20.60479,20.53696,20.36812,20.36572,20.39915,20.41194,20.35689,20.36826,20.4471,20.06176,19.44076,19.49777,18.92264,18.33634,17.90319,18.12473,18.00162,17.45582,16.88518,16.57286,16.29004,15.60918,14.7733,14.15562,13.6698,13.393,14.00892,14.35074,13.67218,12.75025,12.26,11.59646,11.50403,11.79372
2015,Argenton 132_11kV,10-Mar-15,MW,13.6514,13.45417,12.57619,12.43778,12.94526,12.34356,11.48388,11.15749,10.76238,9.99124,9.38106,9.08212,8.91793,8.85544,8.75396,8.69311,8.74616,8.69214,8.91186,9.21582,9.63331,9.73901,10.27683,10.96193,11.80529,12.63289,13.2365,14.06536,15.16695,15.51685,15.80745,16.60936,16.12944,16.09827,16.86799,17.08181,17.25994,17.69894,17.95602,18.02732,18.01305,18.02472,18.43505,18.53002,17.98644,18.15515,18.23558,18.16041,18.18589,18.24192,18.24383,18.77442,19.02302,19.62375,19.14882,18.97065,18.88505,19.05638,19.22221,19.32315,18.87851,18.74507,18.9422,19.08746,18.57465,18.50146,18.51124,18.42617,18.38043,18.30065,18.1719,17.6574,17.28325,17.18817,17.04568,16.63231,16.41345,16.68046,16.73746,16.41148,15.91013,15.51134,15.26921,15.07155,14.694,14.14749,13.92524,13.51793,14.22721,14.624,13.93968,12.94206,12.55676,11.94527,11.79833,12.09611
2015,Argenton 132_11kV,11-Mar-15,MW,14.015,13.70976,12.66372,12.60502,13.06888,12.23021,11.58721,11.39176,10.84212,10.0591,9.61706,9.29061,9.11672,8.85505,8.71097,8.68705,8.76878,8.73275,8.85957,9.27531,9.70329,9.925,10.26348,10.96731,12.13997,13.00667,13.47436,13.97871,15.01521,15.76307,16.27079,16.73632,16.4469,16.64112,16.65857,17.12066,17.58139,17.91215,17.8178,17.47339,17.52791,17.90981,18.16027,18.49511,18.56776,18.70553,19.2046,19.37281,19.29186,19.13463,19.17184,19.32836,19.92438,20.29005,20.27774,20.70804,20.53967,20.41757,20.83271,21.13341,20.86744,20.69207,20.91495,21.16754,21.03615,20.93011,20.63167,20.4212,20.44716,20.79401,20.42709,19.58458,18.79074,18.50928,18.31669,18.14325,17.98881,18.34798,17.96477,17.69877,17.19724,16.61718,16.19088,15.67509,15.43996,14.97971,14.6029,14.06083,14.55541,14.93663,14.41735,13.49434,12.90608,12.18854,12.077,12.22969
2015,Argenton 132_11kV,12-Mar-15,MW,13.92988,13.37256,12.48967,12.50473,13.11124,12.13318,11.21991,10.88136,10.6448,9.94025,9.37731,9.06706,8.86713,8.69977,8.56355,8.44874,8.47817,8.4232,8.43265,8.8766,9.25414,9.45739,9.75991,10.38277,11.54973,12.24533,12.93283,13.92561,14.51577,15.42252,15.49529,15.63757,15.83073,16.05841,16.27438,16.43606,16.77938,16.79208,16.32864,16.69871,16.89441,17.21268,17.26332,17.88635,17.59371,17.37449,17.95851,18.24413,18.35559,18.42147,18.51498,18.53188,18.35993,18.73081,19.30184,19.09121,19.23493,19.13716,19.13589,18.96777,19.28907,19.46294,19.69662,19.49393,18.78529,17.95015,17.58418,17.24279,17.59952,17.52724,17.57393,17.18211,16.48246,16.45111,16.47254,16.46887,16.28634,16.57394,16.05709,15.87486,15.94018,15.59065,15.40264,14.83388,14.20261,13.55664,12.95866,12.70156,13.45546,14.01266,13.50384,12.79951,12.19491,11.51765,11.35838,11.50519
2015,Argenton 132_11kV,13-Mar-15,MW,13.47528,13.23358,12.39658,12.22637,12.63894,11.90191,11.34711,11.22546,10.85055,10.0425,9.44655,9.07722,8.62131,8.53253,8.38249,8.47185,8.40595,8.21621,8.41747,8.90654,9.32523,9.50076,9.82322,10.87123,12.03969,12.77328,13.23959,13.719,14.60253,15.12106,15.49228,16.27504,16.08178,16.13518,16.44124,16.41096,16.66124,16.83185,16.95025,16.88257,17.09566,17.33921,17.35185,16.9348,16.76676,16.66762,16.64524,16.58084,16.3237,16.19208,16.10297,15.79318,15.89194,16.5347,16.42426,16.03206,15.41045,14.96329,15.05908,15.16403,14.80164,14.71333,14.8059,14.50747,14.15411,14.05189,13.11205,13.11733,13.3229,13.6078,13.63519,12.77948,12.3823,12.62052,12.85726,13.00701,12.81685,12.86058,12.79495,12.7291,12.61315,12.27073,12.02505,11.49361,11.18134,11.05791,11.10448,10.69303,11.38666,12.07472,11.9045,11.35954,11.13314,10.45144,10.28278,10.64085
2015,Argenton 132_11kV,14-Mar-15,MW,12.7064,12.39661,11.8411,11.69327,12.12214,11.49033,10.91044,9.99674,9.65904,9.83833,9.23141,8.71598,8.45006,8.15497,7.96722,7.77432,7.70512,7.72978,7.527,7.59174,7.86385,7.92155,8.07519,8.21458,8.04187,8.25222,8.44464,8.75226,9.25253,9.59103,10.09045,10.3386,10.70419,10.82203,11.11461,11.63876,12.02131,12.18882,12.14176,12.05138,12.09583,11.87768,11.92477,11.96682,12.03677,12.05024,11.97758,11.15005,10.82271,10.70223,10.80637,10.67623,10.73419,10.61552,10.48175,10.60266,10.7948,10.84163,10.76967,10.55438,10.6647,10.69383,10.83777,11.13271,11.08177,11.31068,11.22097,11.38538,11.38047,11.26808,11.15759,11.09065,11.08418,11.22764,11.04395,10.95096,10.89133,11.35098,11.58699,11.24877,10.89676,10.61644,10.45731,10.25881,10.14145,10.06293,10.60056,11.09218,9.92021,9.45181,9.92631,9.97713,10.00133,10.2071,9.5633,8.77335
2015,Argenton 132_11kV,15-Mar-15,MW,10.57377,9.93336,9.03153,9.48181,10.13157,9.07828,8.59339,8.22371,7.92517,7.8878,7.51674,7.27954,7.25932,7.13752,7.07959,7.07791,7.06611,7.08299,7.12909,7.11577,7.18267,7.15258,7.20957,7.17742,7.38063,7.57214,7.59349,7.61669,7.91068,8.21736,8.39948,8.83651,8.96838,9.02881,9.73762,9.89539,10.52084,11.11342,11.29952,11.15597,11.37653,11.97433,11.89169,11.29719,11.29582,11.5174,12.53544,13.05514,12.68639,12.524,12.3353,11.85517,11.89978,12.14734,11.48268,11.61037,12.52033,12.81629,12.28008,11.90746,12.16713,12.006,11.61063,11.31507,11.24721,11.29924,11.35588,11.17812,11.45927,11.59393,11.78519,11.88649,11.47118,11.52377,11.49625,11.50041,11.44205,11.49665,11.83607,11.62698,11.54147,11.18284,10.92067,10.79503,10.56515,10.29697,10.72731,11.33676,10.34463,9.76823,10.1789,10.14298,10.26279,10.43666,9.70242,9.08785
2015,Argenton 132_11kV,16-Mar-15,MW,11.06352,10.44841,9.55298,9.98286,10.59989,9.50027,9.08201,8.84948,8.50217,8.04878,7.81867,7.67205,7.55019,7.45353,7.37979,7.4328,7.43721,7.52408,7.62418,7.90857,8.37776,8.45219,8.81672,9.30932,10.4822,11.44226,12.19414,12.9333,13.24062,14.27627,14.48612,14.40733,14.33533,14.47992,14.61319,14.91068,14.5472,14.44159,14.26546,14.22678,14.47734,14.68535,14.52099,14.70568,14.43197,14.23109,14.14562,14.1187,13.94546,14.28411,14.42138,14.45381,15.01171,15.12352,14.90383,14.47647,14.46925,14.70253,14.56305,14.38477,13.97162,13.80061,13.91296,13.77325,13.66562,13.66031,13.67145,13.69191,13.54335,13.59886,13.43322,13.29456,12.96923,12.95502,12.75049,12.66367,12.62647,13.10613,13.02287,12.78599,12.62962,12.05444,11.97638,11.80113,11.30542,11.16157,10.91359,10.65871,11.30404,11.93015,11.73111,10.99536,10.78895,10.23021,10.229,10.53996
2015,Argenton 132_11kV,17-Mar-15,MW,12.63091,12.22098,11.63377,11.50984,12.06076,11.39505,10.90746,10.67,10.39883,9.6978,9.02149,8.49372,8.20576,7.99338,7.72971,7.61182,7.56195,7.46456,7.55183,7.71829,8.32493,8.66032,9.04736,9.63356,10.47111,11.462,12.04526,12.78488,13.36405,13.95331,14.34506,14.54198,13.96299,14.13879,14.16496,14.08276,13.89114,14.10305,14.2287,14.12549,14.12905,14.54475,14.61265,14.51998,14.43362,14.88868,14.59963,14.40844,14.90991,15.27702,14.70403,14.59418,15.22929,15.58134,15.13339,15.30317,15.32344,15.33148,15.36792,15.53234,15.38451,15.12868,14.60118,14.70256,14.51391,14.33092,13.83919,13.98206,13.9733,14.0674,14.13975,13.31946,12.98085,13.3166,13.22945,13.31136,13.3699,13.78759,13.45796,13.22904,13.09252,12.97422,12.46513,12.03225,11.66066,11.33998,11.23519,10.7955,11.46564,12.13143,11.73658,11.11225,10.88384,10.26028,10.19455,10.63855
2015,Argenton 132_11kV,18-Mar-15,MW,12.76741,12.41766,11.64355,11.73803,12.05068,11.38934,10.84617,10.775,10.39557,9.57177,8.90136,8.40554,7.99599,7.83662,7.56901,7.53115,7.47779,7.56215,7.64869,7.95671,8.50815,8.92055,9.22737,9.81959,10.7004,11.4632,12.43457,13.08957,13.29042,13.85323,14.31235,14.65006,14.38312,14.3299,14.64212,14.07464,14.18497,14.74025,14.92001,15.17258,15.26481,15.31395,15.26513,15.55156,16.43333,16.05591,15.90074,16.22288,16.24328,16.17254,16.39431,16.78454,16.94547,17.20078,17.3064,17.71824,18.22587,18.1702,18.15392,18.71165,19.37858,19.71749,19.4993,19.8707,20.08629,20.52198,20.85993,20.77721,21.03649,21.47902,21.54007,20.73281,19.95671,19.79584,19.41128,19.32285,18.68777,18.54862,18.30337,17.81807,17.4464,16.8088,16.18196,15.55279,14.94039,14.43806,14.05852,13.29023,13.78369,14.22416,13.72975,12.8665,12.47345,11.79479,11.50516,11.67417
2015,Argenton 132_11kV,19-Mar-15,MW,13.51572,13.23717,12.52872,12.49357,12.99747,12.13806,11.53431,11.18813,10.90938,10.11124,9.28056,8.98208,8.45228,8.2701,8.16521,7.95215,7.98362,8.08458,8.11853,8.40015,8.94673,9.25713,9.74593,10.4578,11.33332,12.17406,12.43843,13.1732,13.7067,14.29528,14.83078,14.70354,14.59479,15.17367,15.18412,15.45833,15.65628,15.77953,15.86876,16.06658,16.12789,16.31562,16.56847,16.66581,17.11008,17.60443,17.59432,17.61289,17.68373,17.88381,17.9449,18.2498,18.69682,18.83333,18.92593,19.2685,19.3806,19.4026,19.53266,19.39088,19.3249,19.30038,19.35544,19.57647,19.51023,19.32149,19.05009,19.0678,18.92616,19.03079,19.11265,18.82999,18.29508,18.49975,18.01198,17.79896,17.59756,17.81783,17.66063,17.36646,16.95974,16.36331,15.74544,15.01984,14.48818,13.79139,13.08502,12.72452,13.39529,13.94719,13.32639,12.37895,11.98024,11.35604,11.26451,11.36683
2015,Argenton 132_11kV,20-Mar-15,MW,13.27927,12.9289,12.08467,11.97833,12.45831,11.66958,11.0927,10.81943,10.4565,9.68809,9.07517,8.65322,8.38649,8.2009,8.1274,7.96806,8.03513,8.20755,8.2826,8.7454,9.0795,9.5751,9.82443,10.46625,11.36809,12.07158,12.56553,13.33486,13.96411,14.67503,15.3248,15.4641,15.49445,15.81185,15.85949,16.21877,16.49632,16.61501,16.88633,17.13871,17.20648,17.83603,18.13342,18.23338,18.36685,18.86308,19.20258,19.83408,20.14332,20.19059,20.5607,21.5323,21.99627,22.14658,22.87837,23.50639,23.7594,24.03433,22.69725,21.78354,21.26634,21.19812,21.06841,21.26015,20.78343,20.20349,19.53845,19.05414,18.13046,17.2042,16.55137,15.80664,15.2698,14.93304,14.50838,14.22517,14.30258,14.77068,14.43978,13.98185,13.5694,13.15637,12.92425,12.55217,12.03594,11.72922,11.57416,11.60776,12.28585,12.92901,12.39732,11.7668,11.34457,10.71907,10.73559,11.02105
2015,Argenton 132_11kV,21-Mar-15,MW,12.8295,12.46903,11.72521,11.7425,12.18079,11.40721,10.78092,9.96439,9.63353,9.50898,8.76882,8.39777,8.1633,7.99917,7.78497,7.6677,7.53386,7.50634,7.58428,7.76495,7.90515,8.0232,8.1925,8.47747,8.66395,8.76685,8.98602,9.50999,10.50808,11.2399,11.28982,11.55748,11.95394,12.42622,12.69563,13.05562,13.22711,13.50644,13.37066,13.24065,13.22971,13.27996,13.18951,13.28922,13.18734,13.25943,13.28112,12.82641,12.26534,12.17157,12.22631,12.53366,12.22118,11.76954,11.69216,11.83192,11.94214,12.03947,11.65272,11.50274,11.44054,11.42443,11.24614,11.49563,11.39092,11.38977,11.65078,11.62628,11.66999,11.64147,11.26943,11.00945,10.66463,10.93394,10.98903,10.96659,11.0991,11.44214,11.30479,11.18014,10.87047,10.69679,10.51194,10.36525,10.19718,10.17083,10.61795,11.15945,10.29716,9.67475,9.97123,9.9942,10.10859,10.33816,9.73751,9.19019
2015,Argenton 132_11kV,22-Mar-15,MW,11.08279,10.30604,9.30816,9.96218,10.40534,9.22595,8.68988,8.17219,8.04939,8.21887,7.9436,7.64672,7.58423,7.44877,7.39977,7.33914,7.13726,7.19256,7.16061,7.25101,7.5587,7.62897,7.55439,7.66932,7.72549,7.94507,8.06177,8.11717,8.32118,8.93102,9.17251,9.54192,10.08718,10.65529,11.09706,11.39207,11.51655,11.87418,12.40692,12.72808,13.17551,13.25201,12.72546,12.61466,12.46702,12.48396,12.69858,12.62512,12.6557,12.67417,12.44796,12.14961,12.34154,12.09327,11.58733,11.80343,11.56765,11.52106,11.64989,11.77318,11.77226,11.73955,11.59641,11.92368,12.07689,11.80601,11.84564,11.763,12.01152,12.11423,11.98652,11.7543,11.60971,11.63789,11.78209,11.60454,11.48742,11.98943,11.9125,11.76596,11.69663,11.50624,11.24072,11.08788,10.84719,10.70762,11.19132,11.64175,10.68643,9.99091,10.37914,10.31155,10.21299,10.47261,9.73407,9.05564
2015,Argenton 132_11kV,23-Mar-15,MW,11.03119,10.45694,9.30153,9.82755,10.4005,9.33927,8.86328,8.75846,8.4042,8.04685,7.71747,7.5874,7.54258,7.22389,7.05824,6.94656,7.05747,7.1804,7.43168,7.7206,8.26696,8.48119,8.84418,9.58203,10.36112,10.95686,11.75393,12.78695,13.5817,14.33958,14.64358,14.71091,14.75492,14.78902,14.76797,14.99131,15.01119,14.74034,14.92299,15.00937,15.4253,15.37363,15.84221,16.33334,16.35518,16.3566,16.43475,16.60302,16.17992,16.46404,16.34288,16.71474,16.86484,16.69907,16.67193,16.62308,16.77874,17.25533,17.26823,17.25166,17.39024,17.18352,17.58302,17.24499,16.94512,16.90145,16.82718,17.03213,16.76764,16.92183,16.94171,16.62566,16.15626,16.11238,15.7209,15.48931,15.35833,15.82557,15.72897,15.18986,14.82003,14.29782,14.01607,13.59571,13.02686,12.80507,12.49776,12.12456,12.70988,13.10336,12.60374,11.98576,11.5685,11.00281,10.86276,11.15196
2015,Argenton 132_11kV,24-Mar-15,MW,13.13783,12.82293,12.0579,12.03703,12.53506,11.8073,11.32856,11.02165,10.64022,9.66956,9.01621,8.55421,8.46728,8.14768,7.93733,7.83579,7.7683,7.82285,7.9335,8.26177,8.61096,8.85773,9.30245,10.06779,10.80253,11.68356,12.40801,13.04499,13.37009,14.13342,14.55107,14.9694,15.05953,14.79958,14.9847,15.08294,15.29405,15.68075,15.91895,16.34063,16.75655,16.61523,16.84377,16.96656,17.0915,17.49056,17.8202,18.28504,18.59415,18.89758,19.42215,19.60841,19.98282,20.32771,20.07948,19.62926,19.83316,20.12589,20.49379,20.11832,19.51221,18.9447,18.28073,18.22247,17.86874,17.29786,16.87769,16.68112,16.51844,16.60589,16.41232,15.65513,15.23311,15.19164,15.45237,15.16742,14.87349,15.18916,14.99159,14.86961,14.79219,14.09836,13.80202,13.3401,13.06267,12.88091,12.53172,12.07063,12.50391,12.97826,12.83315,12.05793,11.70461,11.18061,11.04436,11.38742
2015,Argenton 132_11kV,25-Mar-15,MW,13.37088,13.03819,12.48691,12.48672,12.66199,11.77745,11.2386,11.02779,10.87431,9.98279,9.27931,8.77424,8.50082,8.25934,8.14091,8.11267,8.04921,7.89161,8.07917,8.27312,8.41409,8.85769,9.19944,9.73823,10.62298,11.43439,12.30496,12.93345,13.73169,14.42448,14.51241,14.56162,14.43806,14.30988,14.39977,14.73898,14.74798,15.0363,15.15891,15.04194,14.8555,14.77728,14.96986,15.31599,15.35975,15.24128,15.35845,15.58503,15.76295,15.40584,15.43854,15.49573,15.59215,15.67478,15.55314,15.83925,15.77798,15.9181,15.94045,15.8654,15.46283,15.14767,15.15142,15.20494,14.86231,14.75271,14.48624,14.21678,14.24703,14.71421,14.52013,14.10319,13.68674,13.796,14.11372,13.89785,13.85293,14.14844,13.91235,13.84095,13.6348,13.23932,12.82619,12.48261,12.28551,12.15166,11.91265,11.41675,11.91096,12.55926,12.31732,11.71436,11.39146,10.71861,10.47396,10.87815
2015,Argenton 132_11kV,26-Mar-15,MW,12.89997,12.73876,11.93878,11.84542,12.53923,11.77768,11.11383,10.97435,10.62008,9.81991,9.03599,8.6261,8.30891,8.01869,7.84691,7.689,7.67848,7.73201,8.00408,8.29362,8.80938,9.0803,9.4042,10.10279,11.32875,11.90596,12.54772,12.93963,13.12562,13.69681,14.05158,14.04876,13.81303,13.87209,14.1327,14.08942,13.99243,14.14166,14.10999,14.61668,14.82274,14.81975,14.92329,15.11677,15.16369,15.47568,15.7767,15.54503,15.74123,15.70561,15.61816,15.94095,16.16392,16.12283,15.98058,16.40505,16.18196,15.97073,15.86981,16.13527,16.0387,15.94417,16.00947,16.10499,16.08432,16.00642,16.0336,15.93445,16.09315,16.19548,16.16444,15.92988,15.47279,15.76585,15.48067,15.57752,15.66744,15.90948,15.72627,15.33364,14.74303,14.50762,13.97936,13.49999,12.94563,12.35062,11.84956,11.55545,12.20081,12.65868,12.48803,11.71761,11.47663,10.86553,10.80224,11.19233
2015,Argenton 132_11kV,27-Mar-15,MW,13.20748,12.77023,11.83996,11.63311,12.25647,11.5366,10.94825,10.6634,10.26539,9.40346,8.80808,8.30346,8.16297,7.9617,7.88411,7.66518,7.64351,7.66546,7.83061,8.17256,8.61974,9.02977,9.28797,9.83823,10.80476,11.77036,12.43517,12.95716,13.19929,13.87183,14.16169,14.42668,13.94799,13.77706,13.80772,13.66723,13.56174,13.44858,13.58925,13.38923,13.39929,13.29949,13.22538,12.99797,12.99026,13.06053,13.17839,13.18686,13.37891,13.34323,13.32049,13.46567,13.35674,13.05159,13.21429,13.55811,13.71074,13.54139,13.23685,13.18944,13.17441,13.14312,13.06411,13.23004,13.39136,13.48456,13.3679,13.49264,13.21063,13.45707,13.54626,12.53907,11.92005,11.99808,12.1822,12.36704,12.34419,12.74293,12.65042,12.41431,12.06598,11.483,11.37012,11.21863,11.07986,11.03536,10.65771,10.4928,11.32318,11.97957,11.82046,11.3749,11.00026,10.46753,10.39509,10.58332
2015,Argenton 132_11kV,28-Mar-15,MW,12.46758,12.18803,11.74571,11.70609,12.20298,11.50136,10.99209,10.11735,9.52547,9.72095,9.20184,8.7005,8.22783,7.97504,7.74835,7.57763,7.44314,7.36588,7.364,7.60007,7.73731,7.79525,7.91438,8.34724,8.71664,9.08418,9.20814,9.46643,9.89942,10.62253,11.05842,11.40112,11.70572,11.93359,12.15452,12.22772,12.09748,12.09365,12.05239,11.78109,11.54205,11.37878,11.35025,10.99164,11.03115,11.05584,11.16826,11.0669,11.04632,10.79418,10.78481,10.65384,10.58762,10.73897,10.44894,10.30781,10.10612,10.19876,10.36764,10.24278,10.09788,10.20696,10.2514,10.45381,10.56779,10.70964,10.77174,11.17161,11.22584,11.26005,11.08561,10.83575,10.71069,10.99874,11.00345,11.17152,11.0948,11.33526,11.27001,11.08352,10.78814,10.40285,10.23093,10.07079,10.02108,9.85624,10.261,11.05066,10.26293,9.5884,10.1697,10.15651,10.27056,10.5214,9.63347,8.82358
2015,Argenton 132_11kV,29-Mar-15,MW,10.66498,10.00787,9.16612,9.7266,10.29297,9.20381,8.79775,8.23061,7.94873,8.04948,7.76054,7.47751,7.34383,7.21157,7.22123,7.15358,7.00832,6.94873,6.96397,7.10258,7.23127,7.52073,7.55523,7.61041,7.84864,7.92346,8.04622,7.92,8.13683,8.43033,8.81734,9.20248,9.50792,9.97371,10.17925,10.35623,11.00928,11.34561,11.05502,11.23134,11.12526,10.63565,10.79138,11.02447,10.98154,11.12249,11.24168,11.16182,11.1535,10.96586,11.09363,10.62078,10.73849,10.92709,10.61772,10.59812,10.89786,11.45184,10.9518,10.7554,10.61995,11.10556,11.58499,11.64462,11.86519,11.44771,11.54258,11.51474,11.7612,12.2336,12.21946,12.03188,11.81728,12.0427,12.09962,12.04795,12.08116,12.29489,12.00338,11.85484,11.63394,11.3941,11.29732,11.08591,10.85848,10.70466,11.14219,11.79634,10.69016,10.06859,10.57394,10.27096,10.28919,10.47457,9.84346,9.07944
2015,Argenton 132_11kV,30-Mar-15,MW,10.91618,10.37582,9.44364,10.05996,10.53332,9.49921,9.10237,8.94561,8.50449,8.0938,7.89791,7.70748,7.60519,7.49361,7.49615,7.6259,7.73314,7.84934,7.84257,8.07995,8.50264,8.50279,9.11607,9.95814,10.88109,11.60249,12.29564,13.29135,13.89103,14.76936,15.33878,15.54948,15.64268,16.88094,17.36901,16.94226,16.58594,16.80189,17.59561,17.35964,17.07059,17.3897,17.27202,17.23761,17.38786,17.16411,17.09187,16.87975,16.65592,16.89206,17.302,17.36004,16.92125,15.51375,15.79755,16.27434,15.83984,15.52334,15.38609,15.42226,15.76848,15.0825,14.9648,15.05899,14.98837,15.11375,14.88894,14.80225,14.77474,14.92384,14.94993,14.77097,14.44134,14.38481,14.40373,14.61504,14.65532,14.56382,14.02249,13.50068,13.21693,13.01312,12.88526,12.40712,12.1112,11.73434,11.46755,11.22798,12.06181,12.90977,12.49841,11.79648,11.52747,10.91345,10.82675,11.08628
2015,Argenton 132_11kV,31-Mar-15,MW,13.15917,12.78261,11.91523,11.94216,12.45132,11.67893,11.15192,10.8329,10.61927,9.8103,9.13214,8.70398,8.51284,8.14585,7.96044,7.91398,7.79545,7.74927,7.71156,7.92713,8.33038,8.83594,9.36239,10.0314,10.98968,11.76303,12.54933,13.55647,13.85551,14.72361,15.15775,15.05339,15.03839,15.00961,15.2634,15.17067,15.55824,15.7985,15.50785,15.56631,15.66775,16.23307,16.48017,16.62715,16.78652,16.51833,16.26642,15.87967,15.84401,15.92967,15.76757,15.94278,15.98874,15.89372,16.15768,16.25736,15.90053,15.73995,15.33883,15.1004,15.09479,15.20976,14.93195,14.97493,14.66149,14.57195,14.48658,14.23541,14.07874,14.24331,14.25554,13.97632,13.63486,13.69662,13.77108,14.07797,14.31896,14.38739,13.91221,13.79835,13.72494,13.35381,12.95765,12.49578,12.08812,11.90813,11.86582,11.42115,12.05854,12.85943,12.53096,12.08654,11.82683,11.14817,10.95659,11.15142
2015,Argenton 132_11kV,1-Apr-15,MW,13.39413,13.28854,12.60595,12.55554,12.97853,12.22011,11.64328,11.39997,11.15126,10.20776,9.53393,8.97464,8.5532,8.45205,8.13709,7.94243,7.77214,7.83626,7.84692,8.01754,8.48241,8.88017,9.31614,10.43954,11.26716,12.05939,12.84484,13.31175,13.75402,14.61873,15.15051,15.41269,15.23887,15.21884,14.93895,14.77691,14.59509,14.6436,15.10415,14.99133,14.90451,14.64054,14.7848,15.2656,15.80642,15.5592,15.37593,15.28848,15.13459,15.28272,15.40142,15.62239,15.57278,15.81611,15.77708,15.44764,15.62917,16.02709,16.2528,16.0606,15.3562,15.69533,15.68389,15.24128,14.96503,14.98895,15.05085,14.98183,15.22923,15.30941,15.06221,14.68461,14.11545,14.31797,14.20815,14.24337,14.37137,14.6251,14.50877,14.26581,13.82856,13.39261,12.9475,12.61686,12.3991,12.08519,11.71034,11.4503,12.10832,12.61443,12.35735,11.54341,11.329,10.79864,10.62589,10.86557
2015,Argenton 132_11kV,2-Apr-15,MW,12.79157,12.38577,11.65886,11.5583,12.15773,11.38357,10.86875,10.70232,10.44229,9.67263,9.02295,8.59603,8.40853,8.20025,7.95686,7.89436,7.80635,7.64045,7.71177,7.93403,8.28201,8.68844,8.9653,9.68358,10.5721,11.57245,12.12127,12.57702,12.83471,13.55315,13.41344,13.5731,13.36273,13.65801,13.72688,13.64099,13.60767,13.86559,14.21223,14.41366,14.4411,14.26431,14.37272,14.64271,14.73224,15.089,14.88614,14.91491,14.9011,14.8184,15.37957,15.31962,15.83261,15.9698,15.60603,16.12095,15.65554,15.4629,15.6445,15.78061,16.09242,15.4996,15.29277,15.65565,15.69061,15.61558,15.55104,15.38324,14.93986,15.25274,15.55161,15.17924,14.57654,14.62012,14.73044,15.09838,15.16564,15.07553,14.79198,14.74038,14.63897,14.50578,13.7627,13.33783,12.74923,12.25787,12.09002,11.71688,12.32542,13.02978,12.84751,12.37292,11.97478,11.26931,11.00491,11.49491
2015,Argenton 132_11kV,3-Apr-15,MW,13.47583,12.95081,12.12887,11.95668,12.36821,11.63066,11.13078,10.91038,10.58887,9.68263,9.22336,8.72399,8.4938,8.29731,8.17985,7.80805,7.79242,7.78862,7.96113,8.0715,8.17013,8.06001,8.19967,8.22496,8.41531,8.57745,8.58301,8.68403,8.65239,8.92579,9.07488,9.43301,9.47044,9.6959,10.11623,10.40266,10.60465,10.79823,10.93465,11.05388,10.98911,11.07537,11.1109,11.12578,11.32532,11.39405,11.48157,11.51844,11.39146,11.25069,11.38699,11.27446,11.11864,10.88983,10.63982,10.49732,10.46212,10.4354,10.49072,10.33088,10.15935,10.18228,10.31632,10.43328,10.50358,10.69473,10.80796,11.09068,11.2123,11.40649,11.39546,11.20171,10.98898,11.04491,11.18173,11.47973,11.25223,11.41273,11.12211,10.88896,10.76715,10.52886,10.33661,10.04859,9.91163,9.77599,9.62272,9.44074,10.34974,11.50955,11.40532,10.8966,10.64855,10.18311,10.0601,10.45046
